Event,Label,Mean,Std,Skewness,Kurtosis,RMS,Peak,Energy,Zero_Cross,Dominant_Freq,SpectralCentroid,SpectralEntropy,Back_Azimuth,Slowness,Beam_Power,N_Trace,N_Station,Source_Files
20230907_192430-192630,Regional_Earthquake,-4.412810449438092e-11,1.1632818679602778e-05,-0.02481378248275141,5.180316796322401,1.1632818679739834e-05,6.918564455782943e-05,1.6338780551391796e-06,253.2,0.9349220898258478,1.014903119526738,5.361340947503519,102.0,0.12999999999999998,0.9174824387111246,5,5,20230907_192430-192630_R0279.mseed;20230907_192430-192630_R265F.mseed;20230907_192430-192630_R6940.mseed;20230907_192430-192630_R7D17.mseed;20230907_192430-192630_RE5DE.mseed
20230820_221830-222030,Regional_Earthquake,-2.2914346565572378e-11,1.006678705141686e-05,0.022259123271241913,3.6536983624180293,1.0066787051452762e-05,5.285373817531171e-05,1.2201649897458309e-06,296.6,1.2948920923256395,1.2512825063633262,6.165631284120996,124.0,0.4099999999999999,0.5793830665271967,5,5,20230820_221830-222030_R0279.mseed;20230820_221830-222030_R265F.mseed;20230820_221830-222030_R6940.mseed;20230820_221830-222030_R7D17.mseed;20230820_221830-222030_RE5DE.mseed
20230906_075200-075400,Regional_Earthquake,4.162024960555335e-11,1.599986981789909e-05,-0.011675349593221043,7.411852044771225,1.5999869818007877e-05,0.00010131312012680268,3.079370261375561e-06,302.6,1.3965502874760438,1.3048937422160125,5.95864916428784,350.0,1.13,0.6080701300500488,5,5,20230906_075200-075400_R0279.mseed;20230906_075200-075400_R265F.mseed;20230906_075200-075400_R6940.mseed;20230906_075200-075400_R7D17.mseed;20230906_075200-075400_RE5DE.mseed
20230829_200640-200840,Regional_Earthquake,-5.0757768007988024e-11,8.03682156734528e-06,-0.0037998283789452436,2.6598691235548872,8.036821567533589e-06,3.977088470788233e-05,7.777770188111802e-07,283.8,0.9799183401383218,1.1531141858908338,6.077723398116434,164.0,0.36999999999999994,0.6065144595499254,5,5,20230829_200640-200840_R0279.mseed;20230829_200640-200840_R265F.mseed;20230829_200640-200840_R6940.mseed;20230829_200640-200840_R7D17.mseed;20230829_200640-200840_RE5DE.mseed
20230911_052550-052750,Regional_Earthquake,-2.7573646904124096e-11,7.135136694926691e-06,-0.005856887207710033,2.664769919177496,7.135136695011606e-06,3.150107458481243e-05,6.119960229116582e-07,310.0,1.1799016748604283,1.25863968401595,6.248086287369378,268.0,0.3499999999999999,0.6018388460340617,5,5,20230911_052550-052750_R0279.mseed;20230911_052550-052750_R265F.mseed;20230911_052550-052750_R6940.mseed;20230911_052550-052750_R7D17.mseed;20230911_052550-052750_RE5DE.mseed
20230905_143600-143800,Regional_Earthquake,-6.386638176198816e-11,0.00011686392638955874,0.004748287741655156,2.249938902715555,0.00011686392638959016,0.0005144201259742211,0.0001644332039548,294.0,1.1732355637030247,1.2552289423007605,6.1650071333978405,176.0,0.30999999999999994,0.5964687453614258,5,5,20230905_143600-143800_R0279.mseed;20230905_143600-143800_R265F.mseed;20230905_143600-143800_R6940.mseed;20230905_143600-143800_R7D17.mseed;20230905_143600-143800_RE5DE.mseed
20230912_110850-111050,Regional_Earthquake,-6.996328972506084e-12,5.416193789790681e-05,-0.01648285339752698,2.6244721824881063,5.41619378979733e-05,0.00024793016220908876,3.543925819088354e-05,247.6,0.9015915340388301,0.9965716363572291,5.280894947711382,12.0,0.08999999999999998,0.9023324162912415,5,5,20230912_110850-111050_R0279.mseed;20230912_110850-111050_R265F.mseed;20230912_110850-111050_R6940.mseed;20230912_110850-111050_R7D17.mseed;20230912_110850-111050_RE5DE.mseed
20230826_165930-170130,Regional_Earthquake,1.6613463332021532e-12,2.9835117205928503e-06,0.006458012522806802,1.765490725307896,2.9835117211526666e-06,1.3857763201946367e-05,1.0691153188110598e-07,291.6,0.9549204232980584,1.2485632877478472,6.277242614687846,170.0,0.18999999999999997,0.7318839831654093,5,5,20230826_165930-170130_R0279.mseed;20230826_165930-170130_R265F.mseed;20230826_165930-170130_R6940.mseed;20230826_165930-170130_R7D17.mseed;20230826_165930-170130_RE5DE.mseed
20230829_181640-181840,Regional_Earthquake,1.1254125845016673e-11,5.239840263420306e-06,-0.019741454244129892,4.186601842747969,5.2398402634924305e-06,2.844706031333009e-05,3.3212863029221377e-07,289.2,1.0549120906591116,1.2163810330583094,6.171911612662045,6.0,0.29,0.5181390907366134,5,5,20230829_181640-181840_R0279.mseed;20230829_181640-181840_R265F.mseed;20230829_181640-181840_R6940.mseed;20230829_181640-181840_R7D17.mseed;20230829_181640-181840_RE5DE.mseed
20230821_052750-052950,Regional_Earthquake,9.359078451346935e-11,4.88074147561961e-06,0.012559109637427868,1.945855822795122,4.880741476638115e-06,2.2456339186696802e-05,2.8797897808888246e-07,297.2,1.0265811182401465,1.25573290199025,6.271384957724178,232.0,0.18999999999999997,0.646431539952846,5,5,20230821_052750-052950_R0279.mseed;20230821_052750-052950_R265F.mseed;20230821_052750-052950_R6940.mseed;20230821_052750-052950_R7D17.mseed;20230821_052750-052950_RE5DE.mseed
20230817_092340-092540,Regional_Earthquake,2.002765114670815e-11,6.174494768713743e-05,-0.005661208313583228,2.0747975958937177,6.174494768715076e-05,0.00028788349237070926,4.6039551526122695e-05,286.8,1.1749205621753744,1.2364148753710131,6.046097827841173,126.0,0.44999999999999996,0.5043323247494788,5,5,20230817_092340-092540_R0279.mseed;20230817_092340-092540_R265F.mseed;20230817_092340-092540_R6940.mseed;20230817_092340-092540_R7D17.mseed;20230817_092340-092540_RE5DE.mseed
20230830_021830-022030,Regional_Earthquake,7.300695990515321e-11,1.027512457300993e-05,-0.01159587977698508,0.6834785557473403,1.0275124573449806e-05,4.024053717425437e-05,1.2727163385370785e-06,288.0,1.094908757603533,1.1985824083589067,6.132356513573302,258.0,0.12999999999999998,0.8175437051035618,5,5,20230830_021830-022030_R0279.mseed;20230830_021830-022030_R265F.mseed;20230830_021830-022030_R6940.mseed;20230830_021830-022030_R7D17.mseed;20230830_021830-022030_RE5DE.mseed
20230828_180340-180540,Regional_Earthquake,9.626565648437905e-12,3.1190771821505746e-05,-0.004309992331794192,3.4368122923794395,3.119077182151121e-05,0.00016522259875435805,1.1776241085601591e-05,248.0,0.9915840346637779,1.049522752576506,5.529490881737947,46.0,0.06999999999999999,0.9309257795458126,5,5,20230828_180340-180540_R0279.mseed;20230828_180340-180540_R265F.mseed;20230828_180340-180540_R6940.mseed;20230828_180340-180540_R7D17.mseed;20230828_180340-180540_RE5DE.mseed
20230904_185050-185250,Regional_Earthquake,6.944680180291571e-11,2.8910621819486185e-06,-0.0011909826998681844,0.5533501658322482,2.8910621828808376e-06,1.111982124204863e-05,1.0067361079538343e-07,285.8,0.9299225064577952,1.1899173187677992,6.0654956752076234,106.0,0.049999999999999996,0.7304068466650541,5,5,20230904_185050-185250_R0279.mseed;20230904_185050-185250_R265F.mseed;20230904_185050-185250_R6940.mseed;20230904_185050-185250_R7D17.mseed;20230904_185050-185250_RE5DE.mseed
20230828_195810-200010,Regional_Earthquake,-9.219900445219495e-09,0.00879403584990689,-0.0019288704846371415,1.5695045633115465,0.008794035849928345,0.036075625295643066,0.9282201220779621,288.0,1.1482376468627613,1.1938125479310342,5.940295499161993,114.0,0.3499999999999999,0.680085821374604,5,5,20230828_195810-200010_R0279.mseed;20230828_195810-200010_R265F.mseed;20230828_195810-200010_R6940.mseed;20230828_195810-200010_R7D17.mseed;20230828_195810-200010_RE5DE.mseed
20230904_070740-070940,Regional_Earthquake,-3.1437422998978796e-11,1.3143041042939715e-05,0.017066324684367022,22.666533513555656,1.3143041042989268e-05,0.00013276642478732606,3.7798482678347858e-06,290.0,1.1365719523373052,1.2118615213814488,6.3047197030403,136.0,0.16999999999999998,0.51062668685819,5,5,20230904_070740-070940_R0279.mseed;20230904_070740-070940_R265F.mseed;20230904_070740-070940_R6940.mseed;20230904_070740-070940_R7D17.mseed;20230904_070740-070940_RE5DE.mseed
20230902_190040-190240,Regional_Earthquake,-1.6962220502843577e-11,2.634489294722043e-06,0.027099901522786747,1.6881473907928553,2.6344892950045483e-06,1.097836321156824e-05,8.383317726365417e-08,279.2,0.9515873677193568,1.1791692297853418,6.218674233035086,0.0,1.3899999999999997,0.5988418954417433,5,5,20230902_190040-190240_R0279.mseed;20230902_190040-190240_R265F.mseed;20230902_190040-190240_R6940.mseed;20230902_190040-190240_R7D17.mseed;20230902_190040-190240_RE5DE.mseed
20230825_105050-105250,Regional_Earthquake,-3.7259696216789286e-11,1.47696163539168e-05,0.004253100948614056,7.083494516407157,1.4769616354014888e-05,8.86369873049465e-05,2.633706129174356e-06,296.2,1.1649029247562706,1.262888575752311,6.256482786911096,148.0,0.4099999999999999,0.6424845322896428,5,5,20230825_105050-105250_R0279.mseed;20230825_105050-105250_R265F.mseed;20230825_105050-105250_R6940.mseed;20230825_105050-105250_R7D17.mseed;20230825_105050-105250_RE5DE.mseed
20230905_183320-183520,Regional_Earthquake,7.028807200575816e-12,6.65408071399583e-05,0.007123139796389584,3.0096038949172823,6.654080713998709e-05,0.0003293358862188368,5.376062585918321e-05,299.0,1.4348804266311141,1.3048377328233343,6.190228357818876,214.0,0.5499999999999999,0.5350264945691998,5,5,20230905_183320-183520_R0279.mseed;20230905_183320-183520_R265F.mseed;20230905_183320-183520_R6940.mseed;20230905_183320-183520_R7D17.mseed;20230905_183320-183520_RE5DE.mseed
20230911_125530-125730,Regional_Earthquake,-1.3093112815071514e-11,0.00023054930924141826,-0.03862095032296623,3.38091112128555,0.0002305493092414188,0.0011325029334240716,0.000638806993338158,244.6,0.8999250062494791,1.0051665482511418,5.363785930625849,212.0,0.049999999999999996,0.8382345190248428,5,5,20230911_125530-125730_R0279.mseed;20230911_125530-125730_R265F.mseed;20230911_125530-125730_R6940.mseed;20230911_125530-125730_R7D17.mseed;20230911_125530-125730_RE5DE.mseed
20230905_150940-151140,Regional_Earthquake,1.9658229031147124e-10,1.7432081589983273e-05,-0.008574491375453037,0.7494520669786044,1.743208159120414e-05,6.441542794901665e-05,3.6522843976585044e-06,256.4,1.0149154237146905,1.0644949807087127,5.443467363795224,110.0,0.16999999999999998,0.7932401204236377,5,5,20230905_150940-151140_R0279.mseed;20230905_150940-151140_R265F.mseed;20230905_150940-151140_R6940.mseed;20230905_150940-151140_R7D17.mseed;20230905_150940-151140_RE5DE.mseed
20230904_054350-054550,Regional_Earthquake,3.216885023176882e-11,1.014455248875244e-05,0.02014691968826907,1.7620755041168095,1.0144552488959979e-05,4.20757666221538e-05,1.2391714494756008e-06,293.6,1.0615782018165152,1.2098062600733126,6.273843479864452,234.0,0.36999999999999994,0.6780133762999832,5,5,20230904_054350-054550_R0279.mseed;20230904_054350-054550_R265F.mseed;20230904_054350-054550_R6940.mseed;20230904_054350-054550_R7D17.mseed;20230904_054350-054550_RE5DE.mseed
20230909_144550-144750,Regional_Earthquake,6.300820594851971e-11,3.508434915484547e-05,0.0009394709143690219,3.320543189096701,3.5084349154926296e-05,0.00018752666985898136,1.483583480756479e-05,270.4,1.1949004249645863,1.154351740536479,5.780411693072496,78.0,0.10999999999999999,0.8886372695527293,5,5,20230909_144550-144750_R0279.mseed;20230909_144550-144750_R265F.mseed;20230909_144550-144750_R6940.mseed;20230909_144550-144750_R7D17.mseed;20230909_144550-144750_RE5DE.mseed
20230904_065430-065630,Regional_Earthquake,1.4038816719590754e-11,4.55369705640468e-06,0.009198677814245137,3.249361716361711,4.55369705673465e-06,2.4521049467203586e-05,2.552417664019888e-07,300.8,1.1799016748604283,1.2536096229191407,6.247185717384371,214.0,0.32999999999999996,0.49339922129817043,5,5,20230904_065430-065630_R0279.mseed;20230904_065430-065630_R265F.mseed;20230904_065430-065630_R6940.mseed;20230904_065430-065630_R7D17.mseed;20230904_065430-065630_RE5DE.mseed
20230818_182920-183120,Regional_Earthquake,-1.761079956047241e-11,0.0007844278764804041,0.009530165634498614,2.4318262773793258,0.000784427876480406,0.0035170216380238624,0.007410394257031811,285.0,1.2465627864344637,1.2485020004254759,6.166421972444669,136.0,0.32999999999999996,0.6512579373336003,5,5,20230818_182920-183120_R0279.mseed;20230818_182920-183120_R265F.mseed;20230818_182920-183120_R6940.mseed;20230818_182920-183120_R7D17.mseed;20230818_182920-183120_RE5DE.mseed
20230824_072440-072640,Regional_Earthquake,9.17499799509852e-11,2.871973229794231e-05,-0.003397301811270335,3.730157857820827,2.8719732298182475e-05,0.00014636565804436994,9.95855237075497e-06,291.0,1.0499125072910591,1.2146823517093437,6.229368834881328,264.0,0.32999999999999996,0.6237642615401453,5,5,20230824_072440-072640_R0279.mseed;20230824_072440-072640_R265F.mseed;20230824_072440-072640_R6940.mseed;20230824_072440-072640_R7D17.mseed;20230824_072440-072640_RE5DE.mseed
20230817_043020-043220,Regional_Earthquake,-5.8015959223763984e-09,0.0009108929631050152,-0.012851647273145967,3.3047909851910555,0.0009108929631270824,0.004305518671986794,0.010020853612817097,275.0,0.9749352831708468,1.1118195479118527,5.952186348850996,250.0,0.26999999999999996,0.760412226397364,5,5,20230817_043020-043220_R0279.mseed;20230817_043020-043220_R265F.mseed;20230817_043020-043220_R6940.mseed;20230817_043020-043220_R7D17.mseed;20230817_043020-043220_RE5DE.mseed
20230908_092040-092240,Regional_Earthquake,4.5376093299319857e-11,4.063279851081155e-05,0.010326047362832966,4.254241128302397,4.0632798510870686e-05,0.00024041782298375296,2.0048654358089173e-05,251.4,0.8749270894092159,1.0709787558147237,5.661478354039791,102.0,0.14999999999999997,0.669624501922783,5,5,20230908_092040-092240_R0279.mseed;20230908_092040-092240_R265F.mseed;20230908_092040-092240_R6940.mseed;20230908_092040-092240_R7D17.mseed;20230908_092040-092240_RE5DE.mseed
20230910_054630-054830,Regional_Earthquake,6.190392760855957e-12,4.8339300769294245e-06,0.019288812031072317,5.596049842848706,4.833930076967424e-06,2.851717287076068e-05,2.9054372144185474e-07,292.0,1.106574452128989,1.2013403975812647,6.120197825408583,98.0,0.08999999999999998,0.8461380626836214,5,5,20230910_054630-054830_R0279.mseed;20230910_054630-054830_R265F.mseed;20230910_054630-054830_R6940.mseed;20230910_054630-054830_R7D17.mseed;20230910_054630-054830_RE5DE.mseed
20230910_151340-151540,Regional_Earthquake,-4.54789751325269e-11,1.1386373003105722e-05,0.0007432430208930321,6.130242026259833,1.1386373003219712e-05,6.94070250975642e-05,1.5808708231415287e-06,281.6,1.0815765352887259,1.1533262450658126,5.754321751862759,118.0,0.14999999999999997,0.8374167127463368,5,5,20230910_151340-151540_R0279.mseed;20230910_151340-151540_R265F.mseed;20230910_151340-151540_R6940.mseed;20230910_151340-151540_R7D17.mseed;20230910_151340-151540_RE5DE.mseed
20230825_191800-192000,Regional_Earthquake,4.570091371617563e-11,8.313062333528989e-06,0.003996244994462907,2.4539136802365547,8.313062333776963e-06,3.498440819689324e-05,8.32220104330086e-07,257.2,1.019915007082743,1.0652004149228644,5.540276432636406,28.0,0.10999999999999999,0.9207354288154989,5,5,20230825_191800-192000_R0279.mseed;20230825_191800-192000_R265F.mseed;20230825_191800-192000_R6940.mseed;20230825_191800-192000_R7D17.mseed;20230825_191800-192000_RE5DE.mseed
20230823_195300-195500,Regional_Earthquake,-5.259621211884728e-11,0.0003040564906627171,-0.003942150527769023,2.141025449412849,0.0003040564906627457,0.0013785672880600361,0.0011126419780274769,277.8,1.16490292475627,1.2243365772575368,6.10131912203277,106.0,0.32999999999999996,0.6333057511515096,5,5,20230823_195300-195500_R0279.mseed;20230823_195300-195500_R265F.mseed;20230823_195300-195500_R6940.mseed;20230823_195300-195500_R7D17.mseed;20230823_195300-195500_RE5DE.mseed
20230910_223720-223920,Regional_Earthquake,6.318274004770314e-11,3.597802134713985e-06,0.019464259349165246,1.8494312104781947,3.5978021353210724e-06,1.5890635914511413e-05,1.5560529728683925e-07,293.0,1.211565702858095,1.2535223875676538,6.253160781037178,156.0,0.5099999999999999,0.6059037429047933,5,5,20230910_223720-223920_R0279.mseed;20230910_223720-223920_R265F.mseed;20230910_223720-223920_R6940.mseed;20230910_223720-223920_R7D17.mseed;20230910_223720-223920_RE5DE.mseed
20230905_151540-151740,Regional_Earthquake,-1.3880134993828213e-10,1.3860974604059035e-05,-0.004062770508692156,2.9287767644982963,1.3860974604793017e-05,7.170611406760423e-05,2.3181291727350033e-06,283.6,0.9932505624531289,1.2087445518484556,6.116547364702572,162.0,0.48999999999999994,0.6335371018206991,5,5,20230905_151540-151740_R0279.mseed;20230905_151540-151740_R265F.mseed;20230905_151540-151740_R6940.mseed;20230905_151540-151740_R7D17.mseed;20230905_151540-151740_RE5DE.mseed
20230821_100320-100520,Regional_Earthquake,-4.1177300652323774e-11,1.929436598604094e-05,-0.0008025299625564166,0.7125677962086459,1.9294365986169812e-05,7.459994357464604e-05,4.491293047790869e-06,293.8,1.1815682026497791,1.2154123131940484,6.099445096269454,136.0,0.08999999999999998,0.7749138444915961,5,5,20230821_100320-100520_R0279.mseed;20230821_100320-100520_R265F.mseed;20230821_100320-100520_R6940.mseed;20230821_100320-100520_R7D17.mseed;20230821_100320-100520_RE5DE.mseed
20230817_174400-174600,Regional_Earthquake,-2.7410951226789668e-11,6.901455838069225e-06,0.008517349131770715,3.7928953942717833,6.901455838359035e-06,3.801054067212463e-05,5.759257761899399e-07,273.8,1.2415866733327778,1.2269006427609468,6.172129034878156,130.0,0.16999999999999998,0.5868992632945034,5,5,20230817_174400-174600_R0279.mseed;20230817_174400-174600_R265F.mseed;20230817_174400-174600_R6940.mseed;20230817_174400-174600_R7D17.mseed;20230817_174400-174600_RE5DE.mseed
20230831_103220-103420,Regional_Earthquake,-8.693758043667597e-12,4.5989379405594625e-05,0.016655661780686233,1.658063982185358,4.5989379405606585e-05,0.00020417800485703763,2.547978021093153e-05,275.4,0.9749187567702691,1.1106136858388835,5.872506413293496,124.0,0.20999999999999996,0.8021949654910314,5,5,20230831_103220-103420_R0279.mseed;20230831_103220-103420_R265F.mseed;20230831_103220-103420_R6940.mseed;20230831_103220-103420_R7D17.mseed;20230831_103220-103420_RE5DE.mseed
20230816_095430-095630,Regional_Earthquake,-2.9405397288218597e-11,7.794007194891593e-06,0.0050405439314981666,5.397081920055484,7.794007195010418e-06,4.73319741004571e-05,7.381616553579476e-07,294.8,1.1699193122795324,1.2404588001439008,6.168050936377439,268.0,0.44999999999999996,0.836270619255271,5,5,20230816_095430-095630_R0279.mseed;20230816_095430-095630_R265F.mseed;20230816_095430-095630_R6940.mseed;20230816_095430-095630_R7D17.mseed;20230816_095430-095630_RE5DE.mseed
20230829_043830-044030,Regional_Earthquake,-5.407750708041845e-11,3.616047197383042e-05,0.004146706004018383,1.5469259821551091,3.616047197388144e-05,0.0001638515064025236,1.5796973629755163e-05,269.8,0.989917506874427,1.1298303691401448,5.9969605603080804,154.0,0.10999999999999999,0.6334627496432927,5,5,20230829_043830-044030_R0279.mseed;20230829_043830-044030_R265F.mseed;20230829_043830-044030_R6940.mseed;20230829_043830-044030_R7D17.mseed;20230829_043830-044030_RE5DE.mseed
20230824_150900-151100,Regional_Earthquake,-5.878687389369277e-11,7.096767332715838e-06,-0.0219470446929628,2.0030250920994384,7.096767333271817e-06,3.309434403921355e-05,6.076392759023401e-07,305.2,1.2848929255895343,1.3029829761243956,6.329212905711965,210.0,0.4099999999999999,0.6616832426380211,5,5,20230824_150900-151100_R0279.mseed;20230824_150900-151100_R265F.mseed;20230824_150900-151100_R6940.mseed;20230824_150900-151100_R7D17.mseed;20230824_150900-151100_RE5DE.mseed
